environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
10000,-0.13281585276126862,0.014285715,0.042857148,0.05,0.14999999,0.02857143,0.085714296,4.093052864074707,2.0325143337249756,50.0,0.092857145,0.12477404994424432,0.0,0.18639983,6.236577929871054e-05,20,4.330660343170166
20000,0.3503766357898712,0.10666667,0.16384275,0.1,0.21343747,0.033333335,0.1,3.2998549938201904,15.877567291259766,45.2,0.24000001,0.12395612995605916,14.4,0.33757305,0.039733681063474045,40,31.054380416870117
30000,0.46739116311073303,0.075,0.11456439,0.09166667,0.11456439,0.15833333,0.30379543,2.903059244155884,7.473804950714111,47.8,0.325,0.11893338998779654,6.6000000000000005,0.27751377,0.0164964569874607,60,14.01282787322998
40000,0.13207565248012543,0.0,0.0,0.065,0.13425723,0.056666665,0.12476645,2.6858463287353516,4.244007587432861,50.0,0.12166667,0.12379847001284361,0.0,0.16194135,4.2291100694156225e-05,80,8.22386360168457
50000,0.8351770043373108,0.044999998,0.09069178,0.1825,0.30167243,0.15416667,0.2173467,2.8750038146972656,13.26091194152832,45.8,0.3816667,0.12351205004379154,8.818163074019441,0.37151718,0.024480482448729645,100,24.851469039916992
60000,0.20034021139144897,0.086666666,0.20231989,0.123333335,0.19209373,0.033333335,0.1,2.973102569580078,8.118742942810059,46.3,0.24333334,0.10907978005707264,11.1,0.31128764,0.027293599032987097,120,15.83680534362793
70000,-0.02736920677125454,0.10666667,0.18,0.0,0.0,0.033333335,0.1,2.888340950012207,6.672610759735107,50.0,0.14000002,0.1148442200385034,0.0,0.18785338,9.621587561554665e-05,140,13.399959564208984
80000,0.07609289884567261,0.061904766,0.12426657,0.025,0.074999996,0.0,0.0,3.236521005630493,3.091028928756714,50.0,0.086904764,0.11561219003051519,0.0,0.13405947,0.0001042894656078695,160,6.029871940612793
90000,0.20044276118278503,0.015151516,0.047913298,0.18939395,0.30585802,0.12878789,0.22853187,3.6505322456359863,13.758360862731934,43.63636363636363,0.33333334,0.10450234547765418,12.963394107133345,0.41893324,0.03167752330488543,180,27.11583709716797
100000,0.029879264533519745,0.111666664,0.14143118,0.16666667,0.26874194,0.0,0.0,4.00009298324585,12.385754585266113,44.2,0.27833334,0.10531358998268843,11.737120600896967,0.37933055,0.026878481752928587,200,24.711750030517578
110000,0.6397545337677002,0.09333334,0.1496663,0.02857143,0.085714296,0.12833333,0.20249143,3.273045778274536,11.957659721374512,48.0,0.25023812,0.11679455998819321,6.0,0.28030688,0.01411449970520216,220,22.63581085205078
120000,0.5689705610275269,0.060606062,0.12856486,0.19848485,0.2554907,0.09090909,0.2874798,4.009319305419922,9.399860382080078,41.36363636363637,0.35000002,0.09665849091569809,15.45828831682054,0.41724205,0.0355063994054032,240,17.661779403686523
130000,-0.007272924296557903,0.058333337,0.1181454,0.13333334,0.23333335,0.11166668,0.14143118,3.7400591373443604,8.055961608886719,46.8,0.30333334,0.1128258099546656,9.6,0.27292654,0.022696682857565282,260,16.126468658447266
140000,-0.5914537906646729,0.083333336,0.17078252,0.175,0.31721443,0.025,0.074999996,3.4448041915893555,13.514951705932617,42.7,0.28333333,0.10574018005281687,14.683664392786971,0.3785939,0.03679440695685201,280,28.212810516357422
150000,0.018399164080619812,0.1,0.29999998,0.058333337,0.1181454,0.083333336,0.17078252,4.093196868896484,9.684868812561035,46.0,0.24166667,0.10857281000353396,12.0,0.30833334,0.029150443571079862,300,19.33293914794922
160000,0.7082010507583618,0.11041667,0.12026086,0.033333335,0.1,0.27375,0.30522108,3.9115817546844482,13.952735900878906,45.8,0.41750002,0.1174692300381139,9.130169768410662,0.33053935,0.022874051271645095,320,26.48906898498535
170000,-0.19569551944732666,0.09166667,0.16007811,0.1,0.22912876,0.14,0.18411952,3.915386438369751,9.567917823791504,44.3,0.33166665,0.10574465999379754,11.506954418958998,0.37419915,0.029056577154266856,340,19.5272274017334
180000,1.6887660026550293,0.17045455,0.23998536,0.25833333,0.3001473,0.27575758,0.29227114,3.762066602706909,23.787553787231445,33.18181818181818,0.70454544,0.08149695457805964,15.278137569851431,0.39626354,0.03843447640731712,360,44.197574615478516
190000,-0.33792048692703247,0.05,0.14999999,0.10928571,0.15920883,0.0702381,0.11071429,3.343902349472046,3.307482957839966,46.5,0.22952382,0.12650813998188823,10.5,0.29148576,0.028617958193022715,380,7.290806770324707
200000,2.158984661102295,0.15313853,0.2671418,0.25606063,0.28143507,0.32976192,0.2749154,3.4991953372955322,24.280431747436523,33.81818181818182,0.73896104,0.07991245450367304,13.462528344315105,0.36518687,0.031202474597455367,400,44.24289321899414
210000,-0.7953141331672668,0.10208334,0.17089684,0.067321435,0.10557801,0.12857144,0.17470415,3.7445621490478516,5.115576267242432,45.7,0.2979762,0.11431807002518327,12.9,0.26570514,0.03281439497764276,420,11.821781158447266
220000,-0.012159091420471668,0.053333335,0.11075499,0.19904763,0.30985186,0.17142858,0.18653058,3.1947922706604004,6.421074867248535,47.7,0.42380953,0.12020508998539299,6.245798587850876,0.39866558,0.015427214830301435,440,12.866467475891113
