environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
10000,1.758280873298645,0.089999996,0.18138357,0.20095238,0.30567423,0.08190477,0.12870893,3.5584218502044678,18.608919143676758,46.1,0.37285715,0.10375800996553153,8.055432949258531,0.3423942,0.017882083039952163,20,33.70127487182617
20000,-0.03934319317340851,0.086666666,0.20231989,0.033333335,0.1,0.05,0.14999999,3.2350666522979736,8.65634822845459,50.0,0.17,0.11286426999140531,0.0,0.2359143,8.125904919501581e-05,40,17.391382217407227
30000,0.10674668848514557,0.05,0.14999999,0.025,0.074999996,0.05,0.14999999,3.4203479290008545,5.749819278717041,50.0,0.125,0.11115381002891808,0.0,0.20155644,7.71354522238713e-05,60,11.286145210266113
40000,-0.0607152134180069,0.0,0.0,0.10555556,0.17293759,0.062222224,0.13063946,3.59407114982605,6.322376251220703,50.0,0.16777778,0.11141026995610445,0.0,0.20908089,5.277581393556162e-05,80,12.766182899475098
50000,0.3876029849052429,0.058333337,0.1181454,0.15,0.24094719,0.09166667,0.14166668,3.514880657196045,12.610246658325195,46.1,0.3,0.11623690007254481,11.700000000000001,0.28431204,0.029431345641264487,100,24.445287704467773
60000,-0.39284002780914307,0.10333334,0.17156145,0.0,0.0,0.06857143,0.13950351,3.2240586280822754,3.383892059326172,50.0,0.17190477,0.11899821003898978,0.0,0.18634143,8.151409323133952e-05,120,7.553464412689209
70000,0.015460352413356304,0.116666675,0.18333334,0.05,0.14999999,0.0,0.0,3.6533238887786865,7.759265422821045,48.5,0.16666667,0.11817698997911066,4.5,0.30731815,0.011838183752726059,140,15.48760986328125
80000,-0.37070804834365845,0.083333336,0.17078252,0.025,0.074999996,0.120000005,0.16462079,3.7953288555145264,5.778417587280273,45.7,0.22833332,0.10073122000321746,12.9,0.28587586,0.028609890872418865,160,12.298251152038574
90000,0.5663518309593201,0.07333334,0.1474223,0.0,0.0,0.17833333,0.29926297,3.559561014175415,9.939508438110352,49.5,0.2516667,0.11035822997801006,1.5,0.29178095,0.0037334072183980486,180,18.746313095092773
100000,0.32585451006889343,0.14023809,0.20782442,0.03666667,0.07371115,0.05,0.106718734,3.7244153022766113,6.715895652770996,49.9,0.22690478,0.11161938004661351,0.3,0.28642383,0.0008685616902978377,200,12.780082702636719
110000,-0.0395064577460289,0.11833334,0.15283434,0.078571424,0.12601066,0.0,0.0,3.1786229610443115,2.3439865112304688,50.0,0.19690478,0.11761389998719096,0.0,0.20703623,0.00020237215633667977,220,4.766985893249512
120000,0.08338940143585205,0.02,0.06,0.10666667,0.22150998,0.033333335,0.1,3.274636745452881,5.433772087097168,48.8,0.16,0.10985952003393322,3.6,0.30724585,0.008422221824567023,240,10.700765609741211
130000,-0.3611563444137573,0.06666667,0.13333336,0.075,0.16007811,0.0,0.0,3.2292611598968506,4.413802623748779,50.0,0.14166668,0.12276774991769343,0.0,0.18276428,7.797894241299601e-05,260,9.549918174743652
140000,1.1584938764572144,0.16166666,0.19207203,0.10357143,0.16937009,0.08928572,0.15911905,3.6440622806549072,14.411019325256348,43.6,0.3545238,0.11747226004954428,13.712767773137559,0.36153564,0.0366729214365812,280,26.505050659179688
150000,0.6243168711662292,0.13333334,0.17559423,0.12857142,0.1706829,0.05,0.1,3.5504913330078125,9.311382293701172,47.9,0.31190476,0.12875492998864502,4.657252408878007,0.38339248,0.012638592464290596,300,17.374130249023438
160000,0.1197415366768837,0.14333333,0.29890543,0.044999998,0.09069179,0.038333334,0.08098355,3.6759228706359863,7.613422393798828,46.9,0.22666666,0.10488211000338196,9.3,0.28965497,0.02056525050073216,320,14.987361907958984
170000,0.08437550067901611,0.2,0.31446606,0.016666668,0.05,0.025,0.074999996,3.2133312225341797,6.255671977996826,47.1,0.24166667,0.12217905004508793,8.7,0.30833334,0.02305933726620522,340,12.3425931930542
180000,0.48777085542678833,0.16233766,0.19464278,0.065909095,0.12352435,0.116883114,0.19802533,3.606537103652954,6.679551124572754,43.36363636363637,0.34512988,0.09890150909566066,14.271858688104473,0.3379254,0.03238462089266733,360,12.383560180664062
190000,0.2288234680891037,0.025,0.074999996,0.19833334,0.30663496,0.1,0.29999998,3.912181854248047,13.262758255004883,45.2,0.32333332,0.11105915997177362,9.61041102138717,0.36751416,0.023011958446752533,380,26.067869186401367
200000,0.08834907412528992,0.12833333,0.17289208,0.04,0.12,0.114999995,0.18445866,3.9054808616638184,9.146566390991211,46.0,0.28333336,0.10872454999480397,12.0,0.3439961,0.028110270979170564,400,18.11643409729004
210000,-0.0918930396437645,0.17,0.29597297,0.10166667,0.18625699,0.065,0.13425723,3.404350757598877,8.651270866394043,43.0,0.33666667,0.09843611007090658,14.007141035914502,0.36184707,0.03284792154763028,420,17.486328125
220000,-0.28898853063583374,0.075555556,0.11975283,0.11,0.1476106,0.16111112,0.17293759,3.585782766342163,7.804233074188232,47.0,0.34666663,0.10987351001240313,9.0,0.27006173,0.021163757761933764,440,16.186443328857422
230000,-0.6532270312309265,0.0,0.0,0.058333337,0.1181454,0.086666666,0.13678856,3.732318878173828,2.1287155151367188,50.0,0.14500001,0.11307383999228478,0.0,0.21161416,5.4471561255960836e-05,460,5.56388521194458
240000,0.056118108332157135,0.31666666,0.29059327,0.116666675,0.2362908,0.0,0.0,3.846985340118408,13.801957130432129,43.7,0.43333334,0.10627597998827695,11.13597772986279,0.40104032,0.02709529591531272,480,27.49167823791504
250000,1.1606025695800781,0.25,0.23570228,0.24444446,0.32885885,0.12222222,0.2,3.868893623352051,20.212879180908203,33.7,0.6166667,0.07744856995996088,17.204941150727603,0.3929942,0.03890049924784489,500,38.10455322265625
260000,0.3561283349990845,0.12833335,0.17289208,0.06666667,0.2,0.11190476,0.17819007,3.452650785446167,8.94748592376709,45.4,0.30690476,0.10204142997972668,9.2,0.36787745,0.021557625117192142,520,17.182714462280273
270000,-0.16627441346645355,0.21650794,0.2822392,0.17492065,0.15682316,0.06666667,0.13333336,3.7041704654693604,12.304327011108398,42.9,0.45809522,0.10075241001322865,10.97679370308106,0.4063543,0.0257739240570721,540,24.94120216369629
280000,0.0910160019993782,0.18434343,0.21263166,0.08939394,0.1494557,0.14141415,0.23133297,3.3557586669921875,8.328178405761719,43.27272727272727,0.41515157,0.10586139094084501,14.226038285104401,0.39730495,0.03428693671075518,560,16.47432518005371
290000,0.4471697211265564,0.11857142,0.18736084,0.2442857,0.21506788,0.0,0.0,3.4313554763793945,6.351039886474609,44.9,0.36285716,0.1019216500222683,11.852847759083044,0.3599874,0.026716179654417412,580,11.807740211486816
300000,-0.7980911135673523,0.111666664,0.14143118,0.041666668,0.08539126,0.11666666,0.2986079,3.685011386871338,4.846749782562256,46.5,0.27,0.10506490003317595,10.5,0.2671662,0.023646119570416232,600,11.289681434631348
310000,-0.6604544520378113,0.120000005,0.2993326,0.07,0.15524174,0.089999996,0.15779734,3.227194309234619,4.758074760437012,44.8,0.28000003,0.10009312997572124,11.504781614615723,0.38157567,0.026337848401223392,620,10.837058067321777
320000,-0.013296694494783878,0.22303031,0.20862927,0.17,0.2588436,0.096363634,0.17410931,3.3296780586242676,11.237921714782715,38.09090909090909,0.48939392,0.11194329996677962,16.87631231505781,0.4049113,0.050021515504859546,640,22.502437591552734
330000,0.6832802891731262,0.21666667,0.28017852,0.155,0.3020348,0.116666675,0.14529663,3.1762852668762207,10.3029146194458,45.0,0.4883333,0.11503091992344708,9.654014708917737,0.36863485,0.024737442322207863,660,19.239269256591797
340000,0.7185259461402893,0.18647188,0.21002392,0.30681822,0.33251446,0.12748918,0.14383276,3.5228676795959473,11.845817565917969,39.27272727272727,0.6207793,0.10908449089831927,14.585739667664873,0.36155868,0.040954459032713046,680,22.25458335876465
350000,0.5491029024124146,0.23583333,0.24324343,0.145,0.16767198,0.14833334,0.19067861,3.4104738235473633,11.229814529418945,43.0,0.52916664,0.11698301997967064,10.881176406988354,0.40996698,0.026029572721164358,700,21.36142349243164
360000,-0.22727157175540924,0.18686868,0.23721251,0.15959597,0.2519185,0.16738817,0.2913791,3.1253058910369873,10.990250587463379,35.90909090909091,0.5138528,0.09090849092568863,15.692815643150766,0.45175606,0.03954647303691511,720,22.43504524230957
