environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
10000,-0.4277207851409912,0.033333335,0.1,0.014285715,0.042857148,0.02857143,0.085714296,4.377035140991211,2.393214464187622,50.0,0.07619049,0.11576485002879053,0.0,0.15386185,0.000117611972786962,20,5.641870498657227
20000,0.10309148579835892,0.033333335,0.1,0.10666667,0.22150998,0.025,0.074999996,3.9903483390808105,13.264813423156738,45.2,0.16499999,0.10365889992099256,14.4,0.30826128,0.033055956321074394,40,26.323444366455078
30000,-0.7127233147621155,0.025,0.074999996,0.016666668,0.05,0.016666668,0.05,3.889427661895752,0.33649736642837524,50.0,0.058333337,0.11958365002647042,0.0,0.09166667,8.423206924275833e-05,60,2.0984413623809814
40000,-0.3573748469352722,0.014285715,0.042857148,0.0,0.0,0.1,0.29999998,3.5690107345581055,7.582024574279785,49.7,0.11428572,0.11904869000427425,0.9,0.29829448,0.0024806999398514704,80,15.878798484802246
50000,0.9409161806106567,0.05,0.14999999,0.17416668,0.2391086,0.07083334,0.1419727,3.8947625160217285,16.29755401611328,44.6,0.29500002,0.10330996999982744,10.836973747315254,0.41620308,0.02403509155308003,100,30.713275909423828
60000,0.2905939519405365,0.05,0.14999999,0.11,0.18138357,0.065,0.13425723,3.9911751747131348,9.345101356506348,50.0,0.225,0.1241164799546823,0.0,0.20402206,0.0001252406095346184,120,18.1090145111084
70000,0.9222912192344666,0.13333334,0.30550507,0.1,0.2,0.04,0.12,3.9133903980255127,15.797544479370117,48.9,0.27333334,0.11585751995444298,3.3000000000000003,0.32,0.007180628237531896,140,29.750507354736328
80000,-0.6259395480155945,0.07333334,0.1171893,0.033333335,0.1,0.0,0.0,4.056280612945557,2.4416353702545166,50.0,0.10666667,0.12193292991723866,0.0,0.13727507,0.00011228524193502076,160,6.135149955749512
90000,-0.3936008810997009,0.045238096,0.09431098,0.04,0.12,0.0,0.0,3.9568543434143066,2.68086314201355,50.0,0.0852381,0.1251896099653095,0.0,0.14026943,7.095757544814763e-05,180,6.148928165435791
100000,-0.12325651943683624,0.07333334,0.1474223,0.065,0.100124925,0.02,0.06,3.9643197059631348,3.996595621109009,50.0,0.15833335,0.12157540007028729,0.0,0.19050372,6.327114823372077e-05,200,8.239704132080078
110000,0.32738515734672546,0.12222222,0.3,0.067857146,0.10885537,0.08944444,0.120811306,3.5457096099853516,8.290201187133789,49.4,0.27952382,0.12302085005212575,1.8,0.26606905,0.004765501524250254,220,15.925631523132324
120000,-0.5593533515930176,0.0,0.0,0.083333336,0.12909944,0.0,0.0,3.9821178913116455,1.6311509609222412,50.0,0.083333336,0.12756674003321677,0.0,0.12909944,9.35655328754067e-05,240,4.381008625030518
130000,-0.7077562212944031,0.044999998,0.09069178,0.0,0.0,0.05,0.1,3.731630563735962,0.7321060299873352,50.0,0.095,0.12259033001028001,0.0,0.16194135,7.653464124589556e-05,260,2.8797245025634766
140000,-0.5340675711631775,0.044999998,0.09069178,0.04,0.12,0.03666667,0.07371115,3.6793229579925537,2.07812762260437,50.0,0.12166667,0.12393749998882413,0.0,0.16194135,4.7308574733198745e-05,280,5.224390506744385
150000,-1.0921380519866943,0.02857143,0.085714296,0.0,0.0,0.0,0.0,3.676283121109009,-0.7495081424713135,50.0,0.02857143,0.12252141004428267,0.0,0.085714296,0.00020841507885997705,300,0.6852597594261169
160000,0.36183130741119385,0.033333335,0.1,0.089999996,0.18138358,0.20333335,0.23307128,4.0582051277160645,10.750358581542969,46.5,0.32666665,0.11551956003531813,7.283543093852058,0.36811835,0.018018772814713226,320,20.777053833007812
170000,-0.06982871145009995,0.016666668,0.05,0.016666668,0.05,0.1,0.29999998,4.024865627288818,3.697077512741089,47.2,0.13333334,0.11587952997069806,8.4,0.30550507,0.019801628567085085,340,7.533812522888184
180000,0.12076926231384277,0.08285715,0.10648369,0.125,0.30103987,0.016666668,0.05,3.9664316177368164,6.706255912780762,46.7,0.22452381,0.11470723992679269,9.9,0.2771659,0.024327272301224563,360,13.17097282409668
190000,-0.9649059176445007,0.02857143,0.085714296,0.058333337,0.1181454,0.02,0.060000002,4.136096954345703,1.2508196830749512,50.0,0.10690477,0.12264436006080359,0.0,0.13452044,0.00010340458047707624,380,4.431451320648193
200000,0.46898341178894043,0.089999996,0.1174261,0.02,0.06,0.10666667,0.22150998,3.8869194984436035,8.28309154510498,46.4,0.21666665,0.10430292999371886,10.8,0.28953987,0.02336540675795251,400,15.628216743469238
210000,0.5365858674049377,0.19500001,0.20413096,0.02,0.06,0.15833333,0.21874008,4.3387556076049805,10.852102279663086,47.4,0.3733333,0.10901782002765685,6.069596362197407,0.34441575,0.015211962392462733,420,20.631032943725586
220000,0.03630002215504646,0.06875,0.15423703,0.108333334,0.17500001,0.11708333,0.15221113,4.581900119781494,7.515566825866699,45.8,0.29416668,0.11787073996383697,12.600000000000001,0.27973324,0.03330050550408224,440,14.95853328704834
230000,-0.29446840286254883,0.1,0.16996732,0.10357143,0.16937009,0.016666668,0.05,4.029162406921387,3.713186264038086,50.0,0.22023812,0.12052374999038876,0.0,0.19527076,0.00010569746477559456,460,8.01530933380127
240000,0.28984296321868896,0.12878789,0.22853187,0.17424244,0.20243014,0.14393939,0.20129289,4.3369340896606445,13.83733081817627,42.09090909090909,0.44696972,0.10415110904300078,12.922528217697574,0.379847,0.03151548466874807,480,27.0949764251709
250000,-1.0744616985321045,0.025,0.074999996,0.02,0.06,0.033333335,0.1,3.8265860080718994,0.7936719655990601,50.0,0.07833333,0.11502769002690912,0.0,0.123389624,7.050503888243651e-05,500,3.736267328262329
260000,-0.44053760170936584,0.111666664,0.15986972,0.07333334,0.1474223,0.05,0.14999999,3.9689383506774902,4.775821685791016,47.5,0.23500001,0.10823065000586211,7.5,0.2913999,0.01612414020505659,520,10.432718276977539
270000,-0.8256098628044128,0.053571425,0.10744006,0.016666668,0.05,0.02857143,0.085714296,3.8312196731567383,1.260514736175537,50.0,0.098809525,0.11440416995901614,0.0,0.12486388,5.65105624942156e-05,540,4.1722493171691895
280000,-0.363891065120697,0.086666666,0.14621142,0.02857143,0.085714296,0.06595238,0.105129495,3.583845853805542,2.204493284225464,50.0,0.18119048,0.11883829003199935,0.0,0.18681133,6.222871671488335e-05,560,5.136768817901611
290000,-0.7534250617027283,0.025,0.074999996,0.0,0.0,0.1,0.29999998,3.8655989170074463,3.279801845550537,46.5,0.125,0.11014525003265589,10.5,0.30103987,0.02563213771675365,580,8.06645393371582
300000,0.43143612146377563,0.20888889,0.30811256,0.111111104,0.16666666,0.19,0.31128767,3.948404550552368,13.635149955749512,43.8,0.51,0.1069307099794969,8.681013765684282,0.41687995,0.020817118751978485,600,26.407426834106445
310000,0.798906147480011,0.23787881,0.24762416,0.24545455,0.24660227,0.07878788,0.15060332,4.081149101257324,14.015013694763184,37.27272727272727,0.5621212,0.09278688181869009,16.141932457765844,0.40651828,0.039813698862507456,620,26.432214736938477
320000,-0.6606793999671936,0.13666667,0.1951922,0.053571425,0.10744006,0.05,0.14999999,4.2300286293029785,4.623876571655273,47.0,0.2402381,0.109265480004251,9.0,0.29745033,0.020367466055170272,640,10.569111824035645
