tick,time_s,ball_x,ball_y,ball_z,ball_vx,ball_vy,ball_vz,score_blue,score_orange,last_touch_aid,last_touch_team,last_touch_tick,blue-0_team,blue-0_x,blue-0_y,blue-0_z,blue-0_vx,blue-0_vy,blue-0_vz,blue-0_boost,blue-0_profile,blue-1_team,blue-1_x,blue-1_y,blue-1_z,blue-1_vx,blue-1_vy,blue-1_vz,blue-1_boost,blue-1_profile,orange-0_team,orange-0_x,orange-0_y,orange-0_z,orange-0_vx,orange-0_vy,orange-0_vz,orange-0_boost,orange-0_profile,orange-1_team,orange-1_x,orange-1_y,orange-1_z,orange-1_vx,orange-1_vy,orange-1_vz,orange-1_boost,orange-1_profile,touch_streak_blue,touch_streak_orange,last_touch_bonus
5264,43.86666666666667,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1478.5628662109375,-2344.960693359375,243.5056915283203,-347.3459167480469,577.53564453125,-11.831681251525879,0.0,P_base,0,-2602.607666015625,4943.89892578125,36.600624084472656,-2.2563982009887695,81.50131225585938,-402.461181640625,49.77296447753906,P_base,1,3870.64013671875,-2827.388671875,71.28479766845703,-232.1148681640625,39.85774230957031,51.98594284057617,0.0,P_base,1,-1780.8616943359375,652.9009399414062,107.90934753417969,275.86212158203125,471.4723205566406,32.668373107910156,0.0,P_base,0,0,0.0
5272,43.93333333333333,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1501.7196044921875,-2306.4580078125,241.09188842773438,-347.3459167480469,577.53564453125,-55.165016174316406,0.0,P_base,0,-2604.7646484375,4948.986328125,28.61526107788086,-37.14497756958008,76.34915924072266,-81.79959106445312,48.38546371459961,P_base,1,3855.15869140625,-2824.767333984375,73.12773132324219,-232.23245239257812,39.31577682495117,8.685591697692871,0.0,P_base,1,-1762.4840087890625,684.2981567382812,108.47407531738281,275.6589050292969,470.9581298828125,-8.863303184509277,0.0,P_base,0,0,0.0
5280,44.0,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1524.9935302734375,-2267.941650390625,235.84205627441406,-350.85369873046875,577.9320068359375,-96.87006378173828,0.0,P_base,0,-2608.36669921875,4953.0693359375,22.473764419555664,-72.90530395507812,41.72378921508789,-83.9283676147461,48.38546371459961,P_base,1,3839.70263671875,-2822.020751953125,72.0634536743164,-231.44786071777344,43.08208465576172,-35.21479034423828,0.0,P_base,1,-1744.12744140625,715.5847778320312,107.53472137451172,275.0970458984375,467.7120666503906,-19.419475555419922,0.0,P_base,0,0,0.0
5288,44.06666666666667,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1548.41650390625,-2229.41015625,227.7760772705078,-351.3449401855469,577.9788208007812,-139.9481964111328,0.0,P_base,0,-2610.777587890625,4956.05029296875,35.97483444213867,-14.6924467086792,90.60131072998047,255.57701110839844,46.442962646484375,P_base,1,3824.252685546875,-2819.237548828125,68.10677337646484,-232.15672302246094,39.876590728759766,-77.97075653076172,0.0,P_base,1,-1725.791015625,746.737548828125,104.63919830322266,275.0514831542969,467.2928466796875,-62.391151428222656,0.0,P_base,0,0,0.0
5296,44.13333333333333,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1571.8394775390625,-2190.878662109375,216.82119750976562,-351.3449401855469,577.9788208007812,-183.2815399169922,0.0,P_base,0,-2610.6103515625,4964.525390625,52.593971252441406,17.54248046875,155.74195861816406,236.1114044189453,44.22296142578125,P_base,1,3808.73876953125,-2816.73876953125,61.31388473510742,-233.14212036132812,35.618919372558594,-120.49531555175781,0.0,P_base,1,-1707.4544677734375,777.8902587890625,98.85478210449219,275.0514831542969,467.2928466796875,-105.7244873046875,0.0,P_base,0,0,0.0
5304,44.2,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1595.2625732421875,-2152.34716796875,202.9774169921875,-351.3449401855469,577.9788208007812,-226.61483764648438,0.0,P_base,0,-2609.142578125,4975.44140625,66.84737396240234,22.013994216918945,163.73536682128906,194.84268188476562,43.94546127319336,P_base,1,3793.158447265625,-2814.5234375,51.68805694580078,-234.13458251953125,31.37700843811035,-162.9497833251953,0.0,P_base,1,-1689.1180419921875,809.0430908203125,90.18147277832031,275.0514831542969,467.2928466796875,-149.05783081054688,0.0,P_base,0,0,0.0
5312,44.266666666666666,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1618.584228515625,-2113.8173828125,186.16400146484375,-348.3309020996094,577.9199829101562,-272.40350341796875,0.0,P_base,0,-2606.580078125,4987.9990234375,79.15977478027344,54.75813293457031,212.29159545898438,181.19590759277344,42.002960205078125,P_base,1,3777.726806640625,-2812.40234375,39.25516128540039,-225.7101287841797,40.61592102050781,-197.4292449951172,0.0,P_base,1,-1670.7664794921875,840.1815185546875,78.74713897705078,275.52490234375,466.9400634765625,-188.551025390625,0.0,P_base,0,0,0.0
5320,44.333333333333336,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1641.87353515625,-2075.2880859375,166.4425811767578,-350.7412414550781,577.9671020507812,-313.4349060058594,0.0,P_base,0,-2608.03271484375,4997.41455078125,105.46162414550781,-19.854536056518555,148.0779571533203,425.7992248535156,39.782958984375,P_base,1,3762.451171875,-2810.979248046875,26.68215560913086,-228.23663330078125,6.953720569610596,-171.20445251464844,0.0,P_base,1,-1652.393310546875,871.3102416992188,64.5887222290039,275.6045227050781,466.9344787597656,-231.3345184326172,0.0,P_base,0,0,0.0
5328,44.4,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1665.3740234375,-2036.7540283203125,144.0400390625,-353.8558044433594,578.0416259765625,-353.5990295410156,0.0,P_base,0,-2609.0595703125,5007.6650390625,132.6221160888672,-15.401215553283691,153.78045654296875,388.4492492675781,39.50545883178711,P_base,1,3747.99951171875,-2811.951171875,17.7528018951416,-203.92002868652344,-51.120304107666016,-74.79878234863281,0.0,P_base,1,-1635.0531005859375,901.0750732421875,53.24522399902344,234.27691650390625,412.3741149902344,-46.51576232910156,0.0,P_base,0,0,0.0
5336,44.46666666666667,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1688.989990234375,-1998.218017578125,118.86895751953125,-354.23284912109375,578.04638671875,-396.5242919921875,0.0,P_base,0,-2609.044189453125,5018.93017578125,158.5312957763672,15.975332260131836,182.99607849121094,394.8579406738281,37.562957763671875,P_base,1,3737.310302734375,-2816.932373046875,16.45101547241211,-120.5301284790039,-70.98397827148438,2.774960517883301,0.0,P_base,1,-1619.433349609375,928.5289916992188,48.39533615112305,234.40887451171875,411.1767272949219,-93.53900909423828,0.0,P_base,0,0,0.0
5344,44.53333333333333,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1712.682861328125,-1959.68994140625,90.91273498535156,-356.5080261230469,577.7630615234375,-436.7189025878906,0.0,P_base,0,-2606.945068359375,5031.8271484375,184.93807983398438,35.95392608642578,196.22544860839844,384.5658874511719,36.17545700073242,P_base,1,3731.873291015625,-2823.392333984375,16.766456604003906,-54.32368469238281,-135.0753173828125,4.444786071777344,0.0,P_base,1,-1605.220458984375,954.78857421875,45.74382781982422,205.3544921875,393.25787353515625,-55.60567855834961,0.0,P_base,0,0,0.0
5352,44.6,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1736.5333251953125,-1921.1947021484375,60.315673828125,-358.65374755859375,577.1283569335938,-476.2166442871094,0.0,P_base,0,-2604.567626953125,5044.90380859375,208.91983032226562,35.66435241699219,196.13014221191406,340.7681579589844,36.17545700073242,P_base,1,3728.9931640625,-2835.7158203125,16.95317840576172,-44.64651870727539,-221.67791748046875,1.6879223585128784,0.0,P_base,1,-1591.715087890625,980.9262084960938,39.5709114074707,200.062744140625,388.9326477050781,-121.03121185302734,0.0,P_base,0,0,0.0
5360,44.666666666666664,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1753.69189453125,-1888.8699951171875,57.97109603881836,-254.6925811767578,480.53436279296875,-41.580772399902344,0.0,P_base,0,-2602.1904296875,5057.98095703125,230.01272583007812,35.66435241699219,196.13014221191406,297.4349365234375,36.17545700073242,P_base,1,3724.972900390625,-2852.84765625,17.012508392333984,-78.1163101196289,-281.85614013671875,0.4656188189983368,0.0,P_base,1,-1579.248046875,1006.25439453125,29.064661026000977,175.81011962890625,371.5357360839844,-186.0311737060547,0.0,P_base,0,0,0.0
5368,44.733333333333334,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1770.6763916015625,-1856.8387451171875,53.61049270629883,-254.77099609375,480.47418212890625,-84.36741638183594,0.0,P_base,0,-2598.40869140625,5070.63330078125,249.84231567382812,78.13290405273438,182.2930908203125,302.2364807128906,34.23295593261719,P_base,1,3719.770751953125,-2871.976318359375,17.027679443359375,-68.36798858642578,-276.230224609375,0.11005774140357971,0.0,P_base,1,-1569.4344482421875,1029.31494140625,18.979944229125977,122.07243347167969,321.7546081542969,-78.77503204345703,0.0,P_base,0,0,0.0
5376,44.8,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1787.4827880859375,-1824.9921875,47.216678619384766,-244.07286071777344,469.39373779296875,-76.3602523803711,0.0,P_base,0,-2590.572265625,5082.69482421875,269.4998474121094,153.6377410888672,169.26055908203125,282.1554260253906,32.01295471191406,P_base,1,3715.001953125,-2888.756103515625,17.03098487854004,-78.11759948730469,-229.7410430908203,0.02157539129257202,0.0,P_base,1,-1563.590087890625,1049.0435791015625,16.5733642578125,63.73009490966797,280.2334899902344,-14.487421035766602,0.0,P_base,0,0,0.0
5384,44.86666666666667,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1803.565185546875,-1793.7410888671875,40.61396026611328,-232.39715576171875,465.18267822265625,-111.06433868408203,0.0,P_base,0,-2576.37890625,5091.31982421875,286.0764465332031,265.25726318359375,115.47283172607422,214.69879150390625,29.792953491210938,P_base,1,3710.72607421875,-2905.00048828125,17.03095054626465,-48.244754791259766,-276.0079345703125,-0.020212680101394653,0.0,P_base,1,-1561.3291015625,1068.5467529296875,33.871070861816406,18.840167999267578,307.2220458984375,309.7964782714844,0.0,P_base,0,0,0.0
5392,44.93333333333333,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1817.8138427734375,-1764.0369873046875,32.84814453125,-203.21316528320312,428.78350830078125,-123.41132354736328,0.0,P_base,0,-2555.596435546875,5098.75390625,299.7524108886719,338.3249816894531,105.23748779296875,211.35610961914062,27.572952270507812,P_base,1,3708.441162109375,-2926.419189453125,17.030338287353516,-23.696613311767578,-356.6037902832031,0.005279481410980225,0.0,P_base,1,-1560.11279296875,1089.186767578125,53.711151123046875,17.867881774902344,311.5080261230469,278.6727294921875,0.0,P_base,0,0,0.0
5400,45.0,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1831.015625,-1736.341796875,23.25786590576172,-195.38458251953125,406.5737609863281,-162.59475708007812,0.0,P_base,0,-2532.71826171875,5102.88671875,314.1426696777344,340.9700927734375,23.63495445251465,197.62020874023438,27.295452117919922,P_base,1,3706.696044921875,-2951.5419921875,34.83272933959961,-30.815866470336914,-378.14215087890625,319.5412902832031,0.0,P_base,1,-1558.9527587890625,1110.11767578125,70.66558837890625,17.03288459777832,315.87322998046875,235.36041259765625,0.0,P_base,0,0,0.0
5408,45.06666666666667,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1843.35693359375,-1709.9229736328125,16.19349479675293,-174.9803466796875,389.9190673828125,-23.16790199279785,0.0,P_base,0,-2507.60791015625,5103.43212890625,328.16070556640625,418.821044921875,-0.531113862991333,232.3998260498047,25.352951049804688,P_base,1,3704.54931640625,-2976.77880859375,58.15471267700195,-34.029239654541016,-378.82025146484375,373.3632507324219,0.0,P_base,1,-1557.79833984375,1131.0850830078125,84.73241424560547,17.71686363220215,312.611083984375,192.07046508789062,0.0,P_base,0,0,0.0
5416,45.13333333333333,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1854.8702392578125,-1685.628662109375,16.513147354125977,-175.85086059570312,335.06011962890625,8.548966407775879,0.0,P_base,0,-2476.44677734375,5103.181640625,346.4991760253906,503.24298095703125,-3.3987038135528564,311.562744140625,23.132949829101562,P_base,1,3702.22998046875,-3002.0380859375,82.229248046875,-34.772281646728516,-378.8871154785156,342.1598815917969,0.0,P_base,1,-1556.635498046875,1152.0166015625,95.90935516357422,17.068559646606445,315.8789978027344,148.63299560546875,0.0,P_base,0,0,0.0
5424,45.2,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1865.70703125,-1663.2408447265625,16.891727447509766,-143.6650848388672,356.4183349609375,3.5405113697052,0.0,P_base,0,-2441.99951171875,5103.03466796875,367.0808410644531,515.012939453125,-1.3954192399978638,291.4963684082031,22.855449676513672,P_base,1,3699.9150390625,-3027.4267578125,103.4083023071289,-34.67549514770508,-382.7668762207031,298.5909118652344,0.0,P_base,1,-1555.525146484375,1173.2393798828125,104.1854019165039,16.369346618652344,320.2623291015625,105.08546447753906,0.0,P_base,0,0,0.0
5432,45.266666666666666,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1874.32080078125,-1639.515625,17.018163681030273,-121.53550720214844,340.3646240234375,1.006788730621338,0.0,P_base,0,-2406.9619140625,5102.9931640625,388.776123046875,536.9401245117188,-0.23082047700881958,372.0003967285156,20.912948608398438,P_base,1,3697.604736328125,-3052.980712890625,121.68547058105469,-34.65690994262695,-383.3190612792969,255.19940185546875,0.0,P_base,1,-1554.438720703125,1194.6268310546875,109.56439971923828,16.298784255981445,320.81280517578125,61.726497650146484,0.0,P_base,0,0,0.0
5440,45.333333333333336,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1880.723388671875,-1616.418701171875,17.0512638092041,-69.11128997802734,365.81475830078125,0.24342015385627747,0.0,P_base,0,-2370.144775390625,5102.984375,415.01763916015625,554.68701171875,-0.19158795475959778,385.5435485839844,19.525447845458984,P_base,1,3695.294677734375,-3078.534423828125,137.07376098632812,-34.65690994262695,-383.3190612792969,211.8661651611328,0.0,P_base,1,-1553.352294921875,1216.0142822265625,112.05448913574219,16.298784255981445,320.81280517578125,18.393157958984375,0.0,P_base,0,0,0.0
5448,45.4,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1883.6707763671875,-1591.945068359375,17.058879852294922,-31.38376235961914,355.652587890625,0.052822381258010864,0.0,P_base,0,-2334.240234375,5102.98291015625,444.0126037597656,517.9856567382812,0.049532949924468994,499.2798767089844,17.58294677734375,P_base,1,3692.958740234375,-3103.976318359375,149.6314697265625,-35.47771072387695,-379.9840087890625,170.34613037109375,0.0,P_base,1,-1530.7005615234375,1259.7100830078125,111.65571594238281,385.9855041503906,703.2421875,-24.9401798248291,0.0,P_base,0,0,0.0
5456,45.46666666666667,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1884.5391845703125,-1569.4249267578125,17.0604190826416,1.8558552265167236,323.3525695800781,0.008199363946914673,0.0,P_base,0,-2299.893798828125,5102.982421875,479.2158508300781,517.8657836914062,-0.12317970395088196,517.7752685546875,16.195446014404297,P_base,1,3690.58447265625,-3129.2783203125,159.38238525390625,-35.62712478637695,-379.5360412597656,127.30542755126953,0.0,P_base,1,-1504.94580078125,1306.4654541015625,108.3714599609375,386.7344055175781,699.445556640625,-68.03965759277344,0.0,P_base,0,0,0.0
5464,45.53333333333333,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1883.5062255859375,-1547.02880859375,34.862213134765625,21.196821212768555,350.03778076171875,319.5226745605469,0.0,P_base,0,-2266.086181640625,5085.05419921875,516.16552734375,504.6518859863281,-329.9501037597656,586.69091796875,14.252944946289062,P_base,1,3688.258056640625,-3154.668212890625,166.16151428222656,-34.17134094238281,-382.1187438964844,81.45742797851562,0.0,P_base,1,-1479.153076171875,1353.0604248046875,105.42437744140625,386.88861083984375,698.92236328125,-20.249549865722656,0.0,P_base,0,0,0.0
5472,45.6,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1882.0458984375,-1523.5244140625,58.18383026123047,23.258520126342773,354.1666564941406,373.3868103027344,0.0,P_base,0,-2231.146728515625,5062.2724609375,556.1616821289062,538.1758422851562,-341.4418640136719,610.6630859375,12.032943725585938,P_base,1,3686.046875,-3180.2451171875,169.85394287109375,-32.36379623413086,-384.82220458984375,35.095516204833984,0.0,P_base,1,-1453.4146728515625,1399.766845703125,104.30094146728516,385.1728210449219,702.21435546875,-16.075634002685547,0.0,P_base,0,0,0.0
5480,45.666666666666664,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1880.439208984375,-1499.8916015625,82.2600326538086,24.111682891845703,354.4919738769531,342.1847229003906,0.0,P_base,0,-2195.023193359375,5039.515625,595.8233642578125,541.8567504882812,-341.36566162109375,575.9666137695312,11.755443572998047,P_base,1,3683.904541015625,-3205.921142578125,170.5430908203125,-32.13008117675781,-385.1495361328125,-8.62105655670166,0.0,P_base,1,-1427.8404541015625,1446.7025146484375,103.23836517333984,382.2465515136719,705.3292236328125,-15.854205131530762,0.0,P_base,0,0,0.0
5488,45.733333333333334,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1878.83935546875,-1476.3875732421875,103.43560028076172,23.896224975585938,350.6294860839844,298.4612121582031,0.0,P_base,0,-2158.446044921875,5016.806640625,634.7378540039062,554.3095092773438,-339.77734375,597.102783203125,9.812942504882812,P_base,1,3681.76220703125,-3231.5986328125,168.3433380126953,-32.13008117675781,-385.1495361328125,-51.95439529418945,0.0,P_base,1,-1402.2772216796875,1493.6787109375,102.20519256591797,385.1546936035156,703.7228393554688,-15.438255310058594,0.0,P_base,0,0,0.0
5496,45.8,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1854.9827880859375,-1481.741455078125,121.72620391845703,405.7366943359375,-140.18365478515625,255.8407745361328,0.0,P_base,0,-2121.267822265625,4994.232421875,675.152099609375,558.5676879882812,-338.2031555175781,598.25146484375,8.42544174194336,P_base,1,3679.619873046875,-3257.276123046875,163.25473022460938,-32.13008117675781,-385.1495361328125,-95.28773498535156,0.0,P_base,1,-1376.686279296875,1540.6256103515625,101.18206787109375,382.06536865234375,704.8798828125,-15.24792194366455,0.0,P_base,0,0,0.0
5504,45.86666666666667,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1827.897705078125,-1490.934814453125,137.2144317626953,406.7666931152344,-136.16592407226562,214.09043884277344,0.0,P_base,0,-2084.0302734375,4971.685546875,713.4105834960938,558.5676879882812,-338.2031555175781,554.9180297851562,8.42544174194336,P_base,1,3677.54833984375,-3282.9951171875,155.17678833007812,-30.01112937927246,-386.3475036621094,-141.65029907226562,0.0,P_base,1,-1351.2498779296875,1587.629638671875,100.15593719482422,381.5500793457031,705.0643920898438,-15.464247703552246,0.0,P_base,0,0,0.0
5512,45.93333333333333,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1800.727294921875,-1499.8690185546875,143.03773498535156,408.2826232910156,-132.39373779296875,1.6413573026657104,0.0,P_base,0,-2047.068603515625,4949.380859375,750.93896484375,549.162109375,-331.01806640625,576.1918334960938,6.482940673828125,P_base,1,3683.760009765625,-3320.595947265625,153.1494140625,110.75479888916016,-589.368896484375,-29.932579040527344,0.0,P_base,1,-1325.9210205078125,1634.678466796875,99.15498352050781,378.350341796875,706.419921875,-14.774489402770996,0.0,P_base,0,0,0.0
5520,46.0,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1773.4903564453125,-1508.665771484375,142.26742553710938,408.54364013671875,-131.9534149169922,-14.92016315460205,0.0,P_base,0,-2011.0445556640625,4927.5205078125,790.0177001953125,536.7474365234375,-326.89697265625,579.6480712890625,5.095439910888672,P_base,1,3691.222412109375,-3359.8916015625,149.42591857910156,113.11119842529297,-589.4157104492188,-76.35578155517578,0.0,P_base,1,-1300.830078125,1681.8338623046875,98.13059997558594,374.82366943359375,708.05322265625,-19.853496551513672,0.0,P_base,0,0,0.0
5528,46.06666666666667,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1746.25341796875,-1517.46240234375,141.2440185546875,408.54364013671875,-131.9534149169922,-15.458473205566406,0.0,P_base,0,-1947.8780517578125,4926.1884765625,829.0404052734375,993.27734375,21.688840866088867,595.480224609375,3.152939796447754,P_base,1,3698.860595703125,-3399.1669921875,142.57667541503906,115.6569595336914,-588.8034057617188,-123.27287292480469,0.0,P_base,1,-1275.7685546875,1729.0025634765625,95.13714599609375,377.46136474609375,706.803955078125,-64.79704284667969,0.0,P_base,0,0,0.0
5536,46.13333333333333,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1719.0164794921875,-1526.2591552734375,140.21255493164062,408.54364013671875,-131.9534149169922,-15.475625991821289,0.0,P_base,0,-1882.6080322265625,4927.08642578125,869.0698852539062,974.688232421875,10.23617935180664,591.0901489257812,1.7654401063919067,P_base,1,3706.651611328125,-3438.37353515625,132.59552001953125,117.70021057128906,-587.43994140625,-170.29812622070312,0.0,P_base,1,-1250.5748291015625,1776.1094970703125,89.17485046386719,377.9033203125,706.5934448242188,-108.39305877685547,0.0,P_base,0,0,0.0
5544,46.2,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1691.779541015625,-1535.0557861328125,139.1807861328125,408.54364013671875,-131.9534149169922,-15.476173400878906,0.0,P_base,0,-1817.935791015625,4926.69970703125,887.5391845703125,968.0039672851562,-22.720272064208984,51.14682388305664,0.0,P_base,1,3714.548583984375,-3477.461669921875,119.47748565673828,118.88682556152344,-585.3529052734375,-217.35755920410156,0.0,P_base,1,-1225.27685546875,1823.1658935546875,80.26500701904297,381.0319519042969,705.0961303710938,-153.48513793945312,0.0,P_base,0,0,0.0
5552,46.266666666666666,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1664.477294921875,-1543.741455078125,138.15249633789062,410.49237060546875,-128.5948944091797,-15.437355995178223,0.0,P_base,0,-1753.377197265625,4925.095703125,887.763427734375,968.8765258789062,-25.067481994628906,-10.6946382522583,0.0,P_base,1,3722.48828125,-3516.3935546875,103.2236328125,119.14960479736328,-582.8812255859375,-264.3664855957031,0.0,P_base,1,-1199.9493408203125,1870.2081298828125,68.44918060302734,378.34112548828125,706.381591796875,-195.3291015625,0.0,P_base,0,0,0.0
5560,46.333333333333336,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1637.0374755859375,-1552.1650390625,137.11997985839844,412.3433532714844,-124.56415557861328,-15.540887832641602,0.0,P_base,0,-1688.7138671875,4923.349609375,886.8672485351562,970.8738403320312,-27.012052536010742,-14.13753890991211,0.0,P_base,1,3730.41796875,-3555.1494140625,85.5930404663086,118.78912353515625,-579.704833984375,-103.87937927246094,0.0,P_base,1,-1174.9332275390625,1916.98095703125,55.0776252746582,356.7446594238281,666.4967651367188,-87.31483459472656,0.0,P_base,0,0,0.0
5568,46.4,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1609.5140380859375,-1560.30712890625,136.03521728515625,413.044921875,-120.20842742919922,-21.062671661376953,0.0,P_base,0,-1623.9019775390625,4921.48828125,885.918701171875,973.2586669921875,-28.508859634399414,-14.244098663330078,0.0,P_base,1,3737.418701171875,-3592.963134765625,80.49629974365234,102.77457427978516,-564.2548217773438,-90.72113800048828,0.0,P_base,1,-1151.2567138671875,1961.47216796875,47.58644485473633,353.5544738769531,668.3082885742188,-131.0423583984375,0.0,P_base,0,0,0.0
5576,46.46666666666667,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1581.991455078125,-1568.155517578125,132.99765014648438,412.5456237792969,-115.80416870117188,-64.57242584228516,0.0,P_base,0,-1559.074462890625,4919.59130859375,884.8607177734375,971.236328125,-28.427080154418945,-16.6158447265625,0.0,P_base,1,3744.263916015625,-3630.551513671875,72.80084228515625,102.68380737304688,-563.8217163085938,-134.39035034179688,0.0,P_base,1,-1128.2320556640625,2005.6793212890625,36.366065979003906,343.005615234375,660.8428955078125,-196.74314880371094,0.0,P_base,0,0,0.0
5584,46.53333333333333,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1554.4610595703125,-1575.964111328125,127.06271362304688,413.5536804199219,-118.97400665283203,-108.10665893554688,0.0,P_base,0,-1494.2745361328125,4917.716796875,883.8572387695312,973.068115234375,-27.690378189086914,-14.31772232055664,0.0,P_base,1,3751.10888671875,-3668.14013671875,62.21647262573242,102.68380737304688,-563.8217163085938,-177.72369384765625,0.0,P_base,1,-1105.600830078125,2048.98193359375,25.907596588134766,340.34759521484375,641.8243408203125,-115.15509033203125,0.0,P_base,0,0,0.0
5592,46.6,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1526.8778076171875,-1583.9300537109375,118.2270278930664,413.75146484375,-119.49039459228516,-151.4934844970703,0.0,P_base,0,-1429.3143310546875,4915.91357421875,882.9091186523438,975.4328002929688,-26.55126190185547,-14.197021484375,0.0,P_base,1,3757.9541015625,-3705.728515625,48.74322509765625,102.68380737304688,-563.8217163085938,-221.05699157714844,0.0,P_base,1,-1083.9971923828125,2091.771728515625,18.46010398864746,297.6240234375,651.5181884765625,-87.38538360595703,0.0,P_base,0,0,0.0
5600,46.666666666666664,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1499.35546875,-1591.785400390625,106.53097534179688,411.8851318359375,-116.1993408203125,-193.93438720703125,0.0,P_base,0,-1364.26611328125,4914.15234375,881.862060546875,975.7247924804688,-26.408788681030273,-20.79616355895996,0.0,P_base,1,3764.7587890625,-3741.37255859375,39.32872009277344,97.38673400878906,-505.23797607421875,-60.024166107177734,0.0,P_base,1,-1067.036865234375,2135.871337890625,16.504837036132812,215.13414001464844,662.3693237304688,4.607901573181152,0.0,P_base,0,0,0.0
5608,46.733333333333334,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1471.985595703125,-1599.3990478515625,92.02293395996094,409.4552917480469,-112.69768524169922,-236.01519775390625,0.0,P_base,0,-1299.2178955078125,4912.3916015625,878.8506469726562,975.7247924804688,-26.408788681030273,-64.12950134277344,0.0,P_base,1,3770.405517578125,-3775.4189453125,32.68925857543945,73.07467651367188,-518.6659545898438,-131.0086669921875,0.0,P_base,1,-1056.8699951171875,2179.4912109375,16.8311767578125,98.49398040771484,645.5126953125,3.7585742473602295,0.0,P_base,0,0,0.0
5616,46.8,0.0,0.0,93.1500015258789,0.0,0.0,0.0,0,0,,-1,-1,0,-1444.7906494140625,-1606.7918701171875,74.7173080444336,406.68505859375,-109.54605102539062,-277.8916320800781,0.0,P_base,0,-1234.169677734375,4910.630859375,872.9503784179688,975.7247924804688,-26.408788681030273,-107.46283721923828,0.0,P_base,1,3773.787353515625,-3807.80419921875,22.088441848754883,30.328109741210938,-432.5250549316406,-165.8511505126953,0.0,P_base,1,-1054.349365234375,2222.27685546875,16.976715087890625,5.321704387664795,647.9940185546875,1.2386560440063477,0.0,P_base,0,0,0.0
