environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
10000,-0.13281585276126862,0.014285715,0.042857148,0.05,0.14999999,0.02857143,0.085714296,4.093052864074707,2.0325143337249756,50.0,0.092857145,0.1127346899593249,0.0,0.18639983,4.6706471426207326e-05,20,4.330660343170166
20000,0.3503766357898712,0.10666667,0.16384275,0.1,0.21343747,0.033333335,0.1,3.2998549938201904,15.877567291259766,45.2,0.24000001,0.09151909006759525,14.4,0.33757305,0.029235319903009413,40,31.054380416870117
30000,0.46739116311073303,0.075,0.11456439,0.09166667,0.11456439,0.15833333,0.30379543,2.903059244155884,7.473804950714111,47.8,0.325,0.0951255300315097,6.6000000000000005,0.27751377,0.013241653120747071,60,14.01282787322998
40000,0.13207565248012543,0.0,0.0,0.065,0.13425723,0.056666665,0.12476645,2.6858463287353516,4.244007587432861,50.0,0.12166667,0.10208234996534885,0.0,0.16194135,9.029819495723113e-05,80,8.22386360168457
50000,0.8351770043373108,0.044999998,0.09069178,0.1825,0.30167243,0.15416667,0.2173467,2.8750038146972656,13.26091194152832,45.8,0.3816667,0.09188681996893137,8.818163074019441,0.37151718,0.017604735910594558,100,24.851469039916992
60000,0.20034021139144897,0.086666666,0.20231989,0.123333335,0.19209373,0.033333335,0.1,2.973102569580078,8.118742942810059,46.3,0.24333334,0.09275600998662412,11.1,0.31128764,0.02239968604751869,120,15.83680534362793
70000,-0.02736920677125454,0.10666667,0.18,0.0,0.0,0.033333335,0.1,2.888340950012207,6.672610759735107,50.0,0.14000002,0.09781828997656702,0.0,0.18785338,8.1555587921289e-05,140,13.399959564208984
80000,0.07609289884567261,0.061904766,0.12426657,0.025,0.074999996,0.0,0.0,3.236521005630493,3.091028928756714,50.0,0.086904764,0.10010888997931033,0.0,0.13405947,9.230046156971071e-05,160,6.029871940612793
90000,0.20044276118278503,0.015151516,0.047913298,0.18939395,0.30585802,0.12878789,0.22853187,3.6505322456359863,13.758360862731934,43.63636363636363,0.33333334,0.0898460727396675,12.963394107133345,0.41893324,0.02673547859087981,180,27.11583709716797
100000,0.029879264533519745,0.111666664,0.14143118,0.16666667,0.26874194,0.0,0.0,4.00009298324585,12.385754585266113,44.2,0.27833334,0.1030507400399074,11.737120600896967,0.37933055,0.027996755835196424,200,24.711750030517578
110000,0.6397545337677002,0.09333334,0.1496663,0.02857143,0.085714296,0.12833333,0.20249143,3.273045778274536,11.957659721374512,48.0,0.25023812,0.1176281999796629,6.0,0.28030688,0.014998928007951442,220,22.63581085205078
120000,0.5689705610275269,0.060606062,0.12856486,0.19848485,0.2554907,0.09090909,0.2874798,4.009319305419922,9.399860382080078,41.36363636363637,0.35000002,0.09775410002012822,15.45828831682054,0.41724205,0.03690847843253533,240,17.661779403686523
130000,-0.007272924296557903,0.058333337,0.1181454,0.13333334,0.23333335,0.11166668,0.14143118,3.7400591373443604,8.055961608886719,46.8,0.30333334,0.09993128997739405,9.6,0.27292654,0.020758018264011923,260,16.126468658447266
140000,-0.5914537906646729,0.083333336,0.17078252,0.175,0.31721443,0.025,0.074999996,3.4448041915893555,13.514951705932617,42.7,0.28333333,0.09969942001625895,14.683664392786971,0.3785939,0.033823122356332065,280,28.212810516357422
150000,0.018399164080619812,0.1,0.29999998,0.058333337,0.1181454,0.083333336,0.17078252,4.093196868896484,9.684868812561035,46.0,0.24166667,0.10230676999781281,12.0,0.30833334,0.026692544634354894,300,19.33293914794922
160000,0.7082010507583618,0.11041667,0.12026086,0.033333335,0.1,0.27375,0.30522108,3.9115817546844482,13.952735900878906,45.8,0.41750002,0.09227524998132139,9.130169768410662,0.33053935,0.018735469764003584,320,26.48906898498535
170000,-0.19569551944732666,0.09166667,0.16007811,0.1,0.22912876,0.14,0.18411952,3.915386438369751,9.567917823791504,44.3,0.33166665,0.0923035699641332,11.506954418958998,0.37419915,0.023147318210313433,340,19.5272274017334
180000,1.6887660026550293,0.17045455,0.23998536,0.25833333,0.3001473,0.27575758,0.29227114,3.762066602706909,23.787553787231445,33.18181818181818,0.70454544,0.06833422732200813,15.278137569851431,0.39626354,0.03181354230891671,360,44.197574615478516
190000,-0.33792048692703247,0.05,0.14999999,0.10928571,0.15920883,0.0702381,0.11071429,3.343902349472046,3.307482957839966,46.5,0.22952382,0.09846376001369209,10.5,0.29148576,0.02209597961231275,380,7.290806770324707
200000,2.158984661102295,0.15313853,0.2671418,0.25606063,0.28143507,0.32976192,0.2749154,3.4991953372955322,24.280431747436523,33.81818181818182,0.73896104,0.0709418999877843,13.462528344315105,0.36518687,0.028527729049564732,400,44.24289321899414
210000,-0.7953141331672668,0.10208334,0.17089684,0.067321435,0.10557801,0.12857144,0.17470415,3.7445621490478516,5.115576267242432,45.7,0.2979762,0.09573844000697136,12.9,0.26570514,0.027069144501218605,420,11.821781158447266
220000,-0.012159091420471668,0.053333335,0.11075499,0.19904763,0.30985186,0.17142858,0.18653058,3.1947922706604004,6.421074867248535,47.7,0.42380953,0.09922025999985636,6.245798587850876,0.39866558,0.013349666517401477,440,12.866467475891113
230000,0.8448789715766907,0.04090909,0.08743357,0.19415584,0.20998415,0.33116883,0.38370952,3.513831615447998,16.005008697509766,32.81818181818182,0.5662337,0.06858898180706258,19.352322772582493,0.4324188,0.04038072778842648,460,30.32025909423828
240000,0.3570173680782318,0.2472222,0.29161376,0.26319447,0.2583212,0.24652779,0.23102674,3.108717441558838,21.258132934570312,30.5,0.7569444,0.06301371667844553,17.187689392895912,0.35916945,0.03548248340655051,480,41.80223083496094
250000,0.8687050342559814,0.09833334,0.15392098,0.3102381,0.3218851,0.18761906,0.18960755,3.540194272994995,17.13042449951172,32.5,0.5961905,0.06719134000595658,19.361043360315065,0.42194238,0.03997877535283704,500,32.5234375
260000,-0.7007389068603516,0.14675926,0.16333412,0.31712964,0.27397123,0.20138888,0.28556785,3.3807144165039062,11.119014739990234,36.083333333333336,0.6652778,0.07449574165123825,16.367948015014655,0.4105359,0.033999591201956114,520,23.639507293701172
270000,-0.4351935386657715,0.15829726,0.19458307,0.11111111,0.19390255,0.28181818,0.34063628,3.423159122467041,9.262834548950195,39.36363636363637,0.55122656,0.07865687273442745,13.752835920920768,0.43147913,0.027417496854490984,540,19.396055221557617
280000,0.17854999005794525,0.13166668,0.1429922,0.11500001,0.11738869,0.18,0.26,2.8762569427490234,8.154434204101562,45.0,0.42666665,0.09046069993637502,11.349008767288886,0.31690255,0.023016014856423465,560,15.951767921447754
290000,0.5272290706634521,0.25833336,0.32585362,0.16666666,0.2236068,0.125,0.17179607,3.407710552215576,10.963495254516602,34.4,0.55,0.07027584000024945,16.396341055247664,0.47169906,0.032762130674305556,580,20.87253189086914
300000,-0.18209168314933777,0.1526407,0.14493032,0.18017316,0.18302159,0.19997835,0.18543854,2.8780176639556885,5.860610008239746,39.27272727272727,0.53279215,0.0809087727049535,14.372264382172851,0.44104367,0.029985066294172715,600,12.085403442382812
310000,-0.897007405757904,0.27747253,0.32242176,0.18711844,0.20908912,0.22771674,0.32648033,2.9924075603485107,7.567129611968994,29.46153846153846,0.6923077,0.06112781541350369,15.638293161907136,0.46153846,0.03271131270072668,620,16.928274154663086
320000,0.45154592394828796,0.09848485,0.21560983,0.18863636,0.16975446,0.41590908,0.29836372,3.1301791667938232,12.07927417755127,33.54545454545455,0.7030303,0.06932923635891215,16.03044623869124,0.3993567,0.03304719182559316,640,23.255456924438477
330000,0.6721478700637817,0.17281386,0.23085845,0.30991343,0.25196216,0.26272726,0.21242619,2.6881134510040283,16.369312286376953,27.636363636363637,0.74545455,0.05735562726939944,15.20330542572136,0.4185769,0.03166581664358402,660,31.394329071044922
340000,0.4863685369491577,0.25616607,0.14693217,0.2744811,0.2877404,0.20634921,0.29057127,2.7600481510162354,12.005290031433105,31.615384615384617,0.7369963,0.06530500000987488,16.3685367117174,0.34507906,0.034070754640118814,680,23.037843704223633
350000,-0.3060322701931,0.23112245,0.21515642,0.2417092,0.26245886,0.32359695,0.21875809,2.9635837078094482,9.459634780883789,28.928571428571427,0.79642856,0.07025727142380285,16.13985433512904,0.33724952,0.03978968337908327,700,19.531333923339844
360000,-0.9151928424835205,0.18547009,0.23433381,0.2294872,0.30129024,0.26965812,0.20815082,3.1874349117279053,9.222413063049316,30.846153846153847,0.6846154,0.06769743076382348,18.101619790871048,0.42216685,0.040245443094736905,720,20.275211334228516
370000,-0.5461745858192444,0.25061053,0.3016108,0.18055557,0.2208827,0.19764958,0.28339165,2.7744932174682617,5.296745300292969,34.92307692307692,0.62881565,0.071934761497407,16.61075434058651,0.42393544,0.03426871531241953,740,11.685839653015137
380000,-0.9024339318275452,0.10223665,0.14964123,0.20822512,0.30102617,0.082178935,0.13516545,2.472346544265747,2.538670301437378,41.81818181818182,0.39264068,0.08502598180943592,13.809207612170693,0.39031443,0.028258901271845892,760,6.882208347320557
390440,-0.6584233045578003,0.2340171,0.21075073,0.26504275,0.26419318,0.22743592,0.2536186,2.5323293209075928,5.478339672088623,32.38461538461539,0.72649574,0.06746970769017935,15.96408691425592,0.42391783,0.03368337250532292,781,12.273526191711426
400440,-0.6832281947135925,0.10166667,0.13671748,0.12777779,0.2034426,0.21912698,0.20557438,2.5968282222747803,5.722598075866699,44.6,0.44857138,0.08986809002235532,9.961927524329816,0.4323736,0.020308561783198665,801,12.811652183532715
410440,0.33147895336151123,0.3411111,0.22894283,0.2761111,0.19395256,0.21134922,0.1575792,2.547285318374634,7.729252815246582,35.9,0.82857144,0.07380635000299662,13.501481400201978,0.34875873,0.027928896909491716,821,14.795547485351562
420440,-0.10922779887914658,0.1855464,0.1892412,0.31955132,0.25094578,0.22139804,0.2081324,2.4055426120758057,8.126461029052734,33.0,0.72649574,0.06783017689863649,16.696383763235403,0.42391783,0.03446315455906039,841,16.471378326416016
430440,0.4081466495990753,0.23568784,0.20968232,0.29666668,0.20224163,0.41431218,0.2421876,2.6222903728485107,11.679192543029785,24.266666666666666,0.94666666,0.05072187334299087,12.677889764818469,0.19955505,0.02666832282067811,861,22.542091369628906
440810,1.4951274394989014,0.2251984,0.19787359,0.21369049,0.20796652,0.33151928,0.31092674,2.500661611557007,8.98586368560791,30.5,0.77040815,0.06558926428468632,15.412193688301295,0.38005924,0.03339564329872,882,14.981472969055176
450810,-1.1802300214767456,0.26335776,0.23525813,0.2535653,0.22981007,0.14241758,0.1754389,2.378382444381714,5.807610034942627,31.46153846153846,0.65934074,0.0654568538750307,15.80951701989554,0.4431175,0.03330267058361566,902,13.975680351257324
460810,-1.2352498769760132,0.2713719,0.24501407,0.17922339,0.16417639,0.25958052,0.27298862,2.2565622329711914,6.529618263244629,31.0,0.7101757,0.06330436429873641,17.594642041582674,0.37159476,0.03571979992651501,922,15.529736518859863
470810,-0.3380720913410187,0.2025463,0.2144517,0.2989418,0.31222993,0.19626324,0.1873704,2.6021201610565186,7.081573009490967,31.75,0.69775134,0.06307943330223982,16.698927111244803,0.3861046,0.03362541287591111,942,14.839290618896484
480810,0.25433284044265747,0.3029762,0.2699134,0.29940477,0.28916383,0.18333332,0.19578901,2.325911283493042,9.942277908325195,25.5,0.78571427,0.05150261426544083,18.55012514397525,0.4103259,0.03748521191526377,962,19.375890731811523
491110,0.23142346739768982,0.324375,0.24078964,0.34708336,0.20188822,0.27854168,0.22270931,2.768834352493286,16.003610610961914,19.4,0.95,0.04037901001283899,11.867602959317438,0.21794495,0.025020085272567764,983,31.54437255859375
501110,0.2561075985431671,0.25578898,0.16686523,0.3302054,0.2711533,0.31988794,0.25253674,2.495718479156494,10.545233726501465,21.11764705882353,0.90588236,0.04431678823140614,13.172530923640151,0.2577518,0.027879708261510372,1003,20.5782527923584
511460,-0.38443589210510254,0.3391667,0.25663707,0.29444447,0.2921438,0.3351389,0.23419859,2.458399772644043,16.637651443481445,16.9,0.96875,0.034914904995821415,8.808518604169489,0.1362156,0.018709753201702088,1024,34.04417419433594
521750,-1.639728307723999,0.175,0.24281336,0.10972222,0.17219423,0.19583334,0.2846477,2.60195255279541,3.3422977924346924,35.75,0.48055556,0.0732925416668877,17.112982401284317,0.4524539,0.03526259631773979,1045,9.964052200317383
531750,-0.9255481958389282,0.30116403,0.24084364,0.2693585,0.18162961,0.24792989,0.19692121,2.5397417545318604,8.387328147888184,32.0,0.81845236,0.06479237498327468,12.274635093014645,0.33549204,0.025641836542371947,1065,18.62575340270996
541940,-0.1528725028038025,0.32,0.21421103,0.25371215,0.20776935,0.24446969,0.15968414,2.019613742828369,9.416016578674316,30.363636363636363,0.8181818,0.06323438182219186,15.369821240296767,0.38569462,0.03248352037170329,1086,19.13777732849121
552300,0.43101009726524353,0.37555555,0.23018645,0.20074075,0.19095673,0.23703703,0.21998332,2.121644973754883,8.15347671508789,22.4,0.81333333,0.05345536001647512,15.645233565956545,0.37570673,0.037080164940569336,1107,15.444933891296387
562790,-0.06653900444507599,0.20723684,0.20888066,0.433845,0.19995695,0.30628657,0.21655388,2.5919463634490967,12.032032012939453,21.263157894736842,0.94736844,0.04481331053140916,11.419476000805115,0.22329688,0.024379105295500404,1128,24.197141647338867
572790,-2.0084774494171143,0.18473546,0.16702442,0.24666667,0.22466941,0.304709,0.18796702,2.5135953426361084,6.07002067565918,29.833333333333332,0.7361111,0.06079066665067027,16.380035273330627,0.393573,0.033923450312322065,1148,16.15699577331543
582790,0.4754085838794708,0.29310516,0.20823632,0.26691467,0.23252,0.25248015,0.19985564,2.1542391777038574,9.293797492980957,25.5625,0.8125,0.053011474999948405,14.555792446651608,0.39031237,0.030448939512910972,1168,17.636777877807617
592790,-0.387861430644989,0.27493897,0.25334364,0.23369963,0.1203694,0.34713063,0.20652536,2.1803817749023438,7.933938980102539,26.0,0.8557692,0.05406516921133376,16.636382742929147,0.26785362,0.03470373792017069,1188,16.643600463867188
603240,1.7748793363571167,0.26869354,0.12840647,0.35617828,0.25676543,0.294359,0.19784121,2.451539993286133,10.925829887390137,25.0,0.91923076,0.05233136152562041,17.22699134408649,0.2179789,0.03625830872884365,1209,18.30190086364746
613630,-0.04211670160293579,0.3795207,0.22587724,0.26154685,0.16795169,0.32216775,0.14807136,2.530926465988159,10.346394538879395,20.294117647058822,0.9632353,0.043207499992978925,12.987617206094486,0.14705883,0.027789782522730292,1230,20.777023315429688
623630,0.13966147601604462,0.35432097,0.20139596,0.2557319,0.16434588,0.35661376,0.21328922,2.2345950603485107,10.243118286132812,20.5,0.96666664,0.04429865558631718,13.716373022373258,0.13743685,0.029855504501987987,1250,20.206912994384766
634050,-0.5744215250015259,0.24036798,0.21249883,0.19426408,0.17255881,0.29913422,0.29264197,2.0553603172302246,5.588254451751709,31.09090909090909,0.7337662,0.0630000181580809,16.876312315057813,0.37313655,0.03437969030668476,1272,12.32535171508789
644050,0.10611250251531601,0.24863946,0.17901695,0.39744896,0.26142576,0.26819733,0.21544962,2.2420849800109863,8.15760326385498,28.642857142857142,0.9142857,0.05747790712796684,15.480896720322958,0.17670453,0.03145465263021125,1292,16.102981567382812
654390,-1.7063411474227905,0.35896826,0.2749826,0.18976192,0.20261322,0.3179365,0.22715479,2.410871744155884,9.887675285339355,24.533333333333335,0.8666667,0.05084290665884813,13.430644892268658,0.33993465,0.028225252758236567,1313,23.188032150268555
664790,-0.86787348985672,0.2639194,0.18890283,0.23782052,0.19327961,0.26749083,0.21801966,2.322005033493042,6.601749420166016,29.53846153846154,0.7692308,0.060348130780487105,16.055746081964575,0.37858522,0.0331190377977904,1334,14.93924617767334
674790,-0.4132239520549774,0.27754632,0.19264531,0.37546298,0.29229173,0.26365742,0.21981175,2.2663705348968506,7.794800281524658,23.5,0.9166667,0.04888035834301263,13.97318861248212,0.2763854,0.029347777606948407,1354,16.416048049926758
684790,1.377842664718628,0.3670068,0.24941023,0.31814057,0.21022585,0.27913833,0.20268916,2.1372203826904297,16.189743041992188,19.357142857142858,0.96428573,0.040900028543546796,12.303351128029787,0.12876968,0.02601297098616549,1374,29.623802185058594
694790,-0.28100937604904175,0.33664024,0.20343453,0.18174604,0.25213027,0.31383598,0.2417964,2.2038373947143555,6.378752708435059,25.4,0.83222216,0.05382331999329229,16.304600577751053,0.28221786,0.03469986799127007,1394,13.319523811340332
704790,-0.29221561551094055,0.36016867,0.2705796,0.20034723,0.17139524,0.16964287,0.16709235,2.2866733074188232,6.152956962585449,33.666666666666664,0.7301588,0.06958345832147945,15.509853498842455,0.39761826,0.03266571888897805,1414,12.890345573425293
715240,-0.7343012690544128,0.27712962,0.23730464,0.32009262,0.2724644,0.22777778,0.16301319,2.313061237335205,5.833067893981934,29.666666666666668,0.825,0.062326546649759014,14.452988925785867,0.3588175,0.030865622689396452,1435,13.134737968444824
725680,0.45308157801628113,0.2748512,0.23863591,0.26016867,0.19642502,0.33998016,0.22927752,1.9950464963912964,11.037629127502441,24.75,0.875,0.0646748062572442,15.20485119953497,0.3307189,0.04204196825374603,1456,21.169095993041992
736090,-1.3656991720199585,0.2670635,0.19295225,0.234127,0.2125377,0.18630952,0.19527711,2.121220111846924,4.309788703918457,36.333333333333336,0.6875,0.07365522500670825,14.721488451315725,0.44633928,0.02995939953868978,1477,11.35097599029541
746370,-0.6592646837234497,0.3084546,0.15173928,0.27816358,0.18347399,0.34856707,0.22168665,2.301290273666382,10.411580085754395,21.555555555555557,0.9351852,0.04563235556189385,11.833202920512463,0.18541652,0.025610253497767514,1498,22.14168930053711
756680,-1.3657019138336182,0.2716711,0.20661388,0.3457231,0.28802615,0.23974866,0.19191898,1.9912135601043701,7.25587272644043,22.88888888888889,0.85714287,0.048943633317119546,13.349527202984001,0.32991445,0.02891045477559685,1519,17.243148803710938
766680,1.4581862688064575,0.2875458,0.21515933,0.3386447,0.20887586,0.29688647,0.1922817,1.9246920347213745,12.82913589477539,25.307692307692307,0.9230769,0.0539995538106618,12.10457393133569,0.26646933,0.026722565210599455,1539,22.741899490356445
776680,-0.927174985408783,0.2639385,0.22681096,0.22311509,0.18094692,0.32544643,0.21910504,2.1565163135528564,5.4162797927856445,24.4375,0.8125,0.05126843748439569,15.033166457869081,0.39031237,0.031790280459529564,1559,12.686909675598145
786680,0.42709511518478394,0.3167367,0.19106066,0.23053221,0.16540991,0.35714284,0.23577617,1.9199174642562866,10.17889404296875,24.235294117647058,0.9044118,0.05076092350132325,12.877382871506818,0.26956326,0.02725078095630427,1579,19.503597259521484
796680,-0.22792869806289673,0.2887277,0.18012144,0.3095858,0.18299627,0.26329365,0.17381784,2.146477460861206,6.8558430671691895,24.0,0.86160713,0.050752968731103465,15.759917512474486,0.3014302,0.033643449921398415,1599,14.167543411254883
807120,-0.3450983762741089,0.29177353,0.31321374,0.21858978,0.19020545,0.18316545,0.17501436,2.1379141807556152,4.491907596588135,32.92307692307692,0.6935287,0.07890609234499817,17.66117662454327,0.37018692,0.0429038477693381,1620,9.674012184143066
817300,0.6582338809967041,0.35895061,0.23402411,0.31512344,0.19821568,0.2703704,0.16344625,2.2118349075317383,8.645441055297852,18.72222222222222,0.9444444,0.039027305578605995,10.032201240425506,0.22906142,0.02132245073497365,1641,15.974414825439453
827580,0.3181052505970001,0.25357145,0.14998269,0.30714288,0.17678234,0.2388889,0.1863942,1.9477366209030151,6.445077419281006,28.25,0.7996032,0.07111083331983536,16.96135312998347,0.35812804,0.04281729655105706,1662,12.253944396972656
837990,0.7335901856422424,0.30484694,0.2016556,0.31181976,0.21576798,0.19965984,0.15553668,1.8763132095336914,6.710890293121338,27.928571428571427,0.81632656,0.059228678533275216,15.336531018241036,0.3639297,0.03261610984633923,1683,11.95460033416748
848440,-0.3203757405281067,0.3598016,0.2166212,0.33751982,0.18381727,0.25267857,0.20828839,2.073279857635498,6.781782627105713,19.75,0.95,0.044665979978162795,12.887493937922919,0.21794495,0.02917833163973045,1704,14.204317092895508
858900,-0.019029157236218452,0.4173016,0.1349848,0.21833333,0.18591757,0.33103174,0.21018547,2.082155704498291,5.809123516082764,23.133333333333333,0.96666664,0.04818461332470179,10.6198974675946,0.124721915,0.022522581692318255,1725,11.656305313110352
