environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
10000,0.296409010887146,0.078571424,0.16428572,0.06666667,0.13333336,0.0,0.0,2.6704788208007812,8.085466384887695,50.0,0.1452381,0.11979439998976886,0.0,0.18517932,0.0002996664949066169,20,15.578115463256836
20000,-0.6667178273200989,0.0,0.0,0.06666667,0.2,0.0,0.0,3.1703526973724365,0.5715511441230774,50.0,0.06666667,0.1145273600006476,0.0,0.2,0.00011445647109026667,40,2.4765379428863525
30000,0.8208587765693665,0.1,0.29999998,0.05,0.1,0.03666667,0.07371115,3.7252888679504395,14.384228706359863,48.1,0.18666668,0.10952686003874987,5.7,0.29057416,0.013522001538821613,60,27.126739501953125
40000,-0.1729629784822464,0.053333335,0.11075499,0.044444446,0.10183502,0.022222223,0.05091751,3.9251410961151123,4.34373140335083,50.0,0.120000005,0.11826714004855603,0.0,0.1989975,0.00012622011622723058,80,9.0333890914917
50000,0.32936957478523254,0.0,0.0,0.1,0.21343747,0.053333335,0.11075499,3.600252866744995,11.639599800109863,49.3,0.15333334,0.12161666001193225,2.0999999999999996,0.30265492,0.005581584670346512,100,22.620460510253906
60000,0.39637184143066406,0.13333334,0.2081666,0.05,0.14999999,0.116666675,0.2362908,3.7230241298675537,17.854276657104492,44.8,0.3,0.1139376399340108,10.486181383134664,0.4,0.02581666914407772,120,34.915809631347656
70000,2.5926125049591064,0.15,0.32015622,0.15,0.22912878,0.2,0.33166248,3.9615108966827393,32.60990905761719,38.4,0.5,0.09516074005514383,17.124251808473268,0.4472136,0.042367514349539774,140,60.03459167480469
80000,-0.661206066608429,0.03666667,0.07371115,0.083333336,0.1707825,0.0,0.0,3.7721035480499268,3.414100408554077,50.0,0.120000005,0.11596454994287342,0.0,0.1989975,8.551533524328495e-05,160,8.150612831115723
90000,0.09938663244247437,0.0,0.0,0.20666668,0.30904874,0.016666668,0.05,3.782848596572876,9.11657428741455,48.3,0.22333333,0.11070152998436242,5.1,0.30186456,0.011654316491929516,180,18.03437614440918
100000,-0.19965863227844238,0.025,0.074999996,0.05,0.106718734,0.025,0.074999996,3.6889548301696777,3.456041097640991,50.0,0.1,0.1146984700113535,0.0,0.1280191,0.0001207995904532131,200,7.311399459838867
110000,-0.0214220080524683,0.053333335,0.11075499,0.06666667,0.13333336,0.06666667,0.110554166,3.851609945297241,3.716834783554077,49.4,0.18666667,0.14478779004421086,1.8,0.29295433,0.0053242765990923775,220,7.476513385772705
120000,-0.3327381908893585,0.02857143,0.085714296,0.025,0.074999996,0.025,0.074999996,3.7111175060272217,1.7431070804595947,50.0,0.078571424,0.11345623000524938,0.0,0.12037356,4.506396954857625e-05,240,4.151690483093262
