environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
10000,-0.373843252658844,0.065238096,0.103368446,0.04,0.12,0.0,0.0,4.099008560180664,7.150295257568359,50.0,0.1052381,0.09555599999148398,0.0,0.14094676,7.281135273626755e-05,20,15.048276901245117
20000,0.6352814435958862,0.058333337,0.1181454,0.1,0.29999998,0.16666666,0.3162278,4.428164958953857,13.752093315124512,47.4,0.325,0.09115833998657763,5.851495535331118,0.37351558,0.011152040206439841,40,26.233623504638672
30000,-0.8117033839225769,0.030000001,0.09,0.065,0.13425721,0.113333344,0.17962924,4.620028018951416,4.045684337615967,50.0,0.20833334,0.09791230002883822,0.0,0.22573952,9.400737235560888e-05,60,9.714775085449219
40000,-0.28020671010017395,0.17261906,0.29934025,0.02857143,0.085714296,0.0,0.0,4.85487174987793,6.841746807098389,47.7,0.20119047,0.09302809999790043,6.9,0.29510605,0.013285619046613064,80,14.24390697479248
50000,-0.7575063109397888,0.083333336,0.17078252,0.033333335,0.1,0.0,0.0,4.676023483276367,2.36342716217041,50.0,0.116666675,0.09637103001587093,0.0,0.18333334,0.00010024133051989755,100,6.2418670654296875
60000,-1.4878966808319092,0.02,0.06,0.058333337,0.11814539,0.0,0.0,4.8837056159973145,0.08730804920196533,50.0,0.07833333,0.09816758001688868,0.0,0.123389624,6.424086961509571e-05,120,3.150409460067749
70000,-0.60159832239151,0.025,0.074999996,0.1,0.29999998,0.075,0.11456439,4.898526191711426,5.868925094604492,49.2,0.2,0.09648664002306759,2.4,0.31224993,0.004756929802060314,140,12.941046714782715
80000,-1.448603868484497,0.0,0.0,0.0,0.0,0.0,0.0,4.73344087600708,-1.2441129684448242,50.0,0.0,0.0965819199802354,0.0,0.0,7.628401090850078e-05,160,0.40898191928863525
90000,-1.1444897651672363,0.033333335,0.1,0.05,0.14999999,0.053571425,0.10744006,4.8528289794921875,1.3922078609466553,50.0,0.13690476,0.09732795997988433,0.0,0.17827357,0.00011814112702828406,180,5.073395252227783
100000,-0.5774811506271362,0.08190476,0.12870891,0.025,0.074999996,0.016666668,0.05,4.896185874938965,1.9846497774124146,50.0,0.12357144,0.09576357996556908,0.0,0.1305077,0.0001085054180804807,200,5.124261856079102
110000,1.166277527809143,0.18833333,0.21807872,0.08607143,0.1371768,0.1975,0.2080348,4.757863998413086,18.024154663085938,40.9,0.4719048,0.08082454001996667,14.466858677681206,0.37627155,0.028756080275643033,220,33.715755462646484
